CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,LLM_Category
7530-HDYDS,1,United States,California,Lakewood,90712,"33.840524, -118.148403",33.840524,-118.148403,Female,No,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),84.25,3264.5,Yes,1,70,2885,EMOTIONALSUPPORT
3096-IZETN,1,United States,California,Lomita,90717,"33.794209, -118.317354",33.794209,-118.317354,Female,No,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),78.1,947.3,Yes,1,89,4741,EMPATHY
5922-ABDVO,1,United States,California,Seal Beach,90740,"33.75462, -118.071128",33.75462,-118.071128,Female,No,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.65,1761.05,Yes,1,74,3046,SENTIMENT
9172-ANCRX,1,United States,California,Carson,90745,"33.822295, -118.26411",33.822295,-118.26411,Female,No,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,973.25,Yes,1,68,5561,ROLE
6910-HADCM,1,United States,California,Long Beach,90808,"33.823943, -118.111335",33.823943,-118.111335,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.35,76.35,Yes,1,67,5613,SUPPORTATTITUDE
4816-LXZYW,1,United States,California,Long Beach,90810,"33.819814, -118.222416",33.819814,-118.222416,Female,No,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,1676.95,Yes,1,68,5216,EMPATHY
9606-PBKBQ,1,United States,California,Long Beach,90813,"33.781086, -118.199049",33.781086,-118.199049,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,2642.05,Yes,1,94,4584,ROLE
3536-IQCTX,1,United States,California,South Pasadena,91030,"34.110444, -118.156957",34.110444,-118.156957,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.3,2661.1,Yes,1,75,2712,ROLE
4911-BANWH,1,United States,California,Sunland,91040,"34.282704, -118.312929",34.282704,-118.312929,Female,No,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.55,2697.4,Yes,1,74,4198,EMPATHY
8496-EJAUI,1,United States,California,Tujunga,91042,"34.296574, -118.244839",34.296574,-118.244839,Male,No,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.85,1424.5,Yes,1,89,2251,ROLE
3132-TVFDZ,1,United States,California,Glendale,91202,"34.167926, -118.267539",34.167926,-118.267539,Male,Yes,Yes,No,57,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.85,2572.95,Yes,1,82,5172,ROLE
8080-DDEMJ,1,United States,California,Glendale,91204,"34.136306, -118.26036",34.136306,-118.26036,Male,Yes,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.1,45.1,Yes,1,79,4499,ROLE
6365-MTGZX,1,United States,California,Glendale,91206,"34.162515, -118.203869",34.162515,-118.203869,Male,No,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,2122.45,Yes,1,71,3068,ROLE
1349-WXNGG,1,United States,California,Glendale,91207,"34.182378, -118.262922",34.182378,-118.262922,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.05,20.05,Yes,1,66,4710,ROLE
6990-YNRIO,1,United States,California,Agoura Hills,91301,"34.129058, -118.759788",34.129058,-118.759788,Male,No,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),108.65,6937.95,Yes,1,79,6120,ROLE
0621-TWIEM,1,United States,California,Newhall,91321,"34.370378, -118.504118",34.370378,-118.504118,Male,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.55,402.6,Yes,1,67,4097,ROLE
2485-ITVKB,1,United States,California,Northridge,91325,"34.236683, -118.517588",34.236683,-118.517588,Female,No,Yes,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.1,68.75,Yes,1,78,2643,SUPPORTATTITUDE
3669-OYSJI,1,United States,California,Porter Ranch,91326,"34.281911, -118.556218",34.281911,-118.556218,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),46.2,46.2,Yes,1,76,4167,ROLE
1612-EOHDH,1,United States,California,Pacoima,91331,"34.255442, -118.421314",34.255442,-118.421314,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.15,45.15,Yes,1,89,5828,SUPPORTATTITUDE
6702-OHFWR,1,United States,California,Reseda,91335,"34.200175, -118.540958",34.200175,-118.540958,Male,Yes,No,No,1,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,43.3,43.3,Yes,1,91,4972,UNCERTAINTY
4510-PYUSH,1,United States,California,Sylmar,91342,"34.321621, -118.399841",34.321621,-118.399841,Female,Yes,No,No,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.15,2250.65,Yes,1,75,3110,SUPPORTATTITUDE
7517-SAWMO,1,United States,California,Granada Hills,91344,"34.291273, -118.505104",34.291273,-118.505104,Female,No,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.2,1441.1,Yes,1,97,4718,ROLE
4143-HHPMK,1,United States,California,Mission Hills,91345,"34.266389, -118.459744",34.266389,-118.459744,Male,No,No,No,52,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.35,4338.6,Yes,1,98,6402,SUPPORTATTITUDE
7054-LGEQW,1,United States,California,Canyon Country,91351,"34.422519, -118.420717",34.422519,-118.420717,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,Yes,1,69,4888,ROLE
0923-PNFUB,1,United States,California,Westlake Village,91361,"34.130992, -118.894673",34.130992,-118.894673,Female,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,83.75,247.25,Yes,1,65,4852,EMOTION
3494-JCHRQ,1,United States,California,Van Nuys,91411,"34.17847, -118.459472",34.17847,-118.459472,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,70.05,Yes,1,69,2699,SUPPORTATTITUDE
6474-FVJLC,1,United States,California,Sherman Oaks,91423,"34.146957, -118.432138",34.146957,-118.432138,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,165.45,Yes,1,77,4546,ROLE
8840-DQLGN,1,United States,California,Burbank,91502,"34.177267, -118.31003",34.177267,-118.31003,Female,Yes,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.5,3653.35,Yes,1,81,4745,SENTIMENT
4547-LYTDD,1,United States,California,North Hollywood,91601,"34.1692, -118.372498",34.1692,-118.372498,Female,No,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.65,1194.3,Yes,1,73,2850,EMOTION
6770-XUAGN,1,United States,California,North Hollywood,91605,"34.207295, -118.400022",34.207295,-118.400022,Female,No,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.0,21,Yes,1,90,3753,ROLE
4193-ORFCL,1,United States,California,North Hollywood,91606,"34.187599, -118.387125",34.187599,-118.387125,Female,Yes,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.1,45.1,Yes,1,70,2740,ROLE
7776-QWNFX,1,United States,California,Chino,91710,"33.990646, -117.663025",33.990646,-117.663025,Male,Yes,Yes,No,30,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.4,1527.5,Yes,1,83,4795,ROLE
6689-TCZHQ,1,United States,California,Claremont,91711,"34.127621, -117.717863",34.127621,-117.717863,Female,Yes,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.95,378.4,Yes,1,65,4054,ROLE
3143-ILDAL,1,United States,California,El Monte,91732,"34.074492, -118.01462",34.074492,-118.01462,Male,No,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.45,5124.6,Yes,1,96,4830,ROLE
4720-VSTSI,1,United States,California,Monterey Park,91754,"34.050322, -118.147037",34.050322,-118.147037,Female,No,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,3862.55,Yes,1,66,3997,ROLE
3946-MHCZW,1,United States,California,Ontario,91761,"34.035602, -117.591528",34.035602,-117.591528,Male,No,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.9,50.9,Yes,1,83,5111,ROLE
6651-AZVTJ,1,United States,California,Pomona,91768,"34.067932, -117.785168",34.067932,-117.785168,Male,No,Yes,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,4872.45,Yes,1,83,6088,ROLE
4566-GOLUK,1,United States,California,Rosemead,91770,"34.065108, -118.082791",34.065108,-118.082791,Male,No,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.35,5118.95,Yes,1,98,3620,ROLE
2484-DGXPZ,1,United States,California,San Dimas,91773,"34.102119, -117.815532",34.102119,-117.815532,Female,No,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,658.95,Yes,1,67,2687,ROLE
4587-NUKOX,1,United States,California,Walnut,91789,"34.018354, -117.85492",34.018354,-117.85492,Female,No,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.1,246.5,Yes,1,74,5339,ROLE
0420-BWTPW,1,United States,California,Chula Vista,91910,"32.636792, -117.054989",32.636792,-117.054989,Male,No,No,No,8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.5,215.2,Yes,1,78,5578,SUPPORTATTITUDE
8183-ONMXC,1,United States,California,Chula Vista,91915,"32.605012, -116.97595",32.605012,-116.97595,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.75,159.45,Yes,1,87,2176,SUPPORT
9614-RMGHA,1,United States,California,Dulzura,91917,"32.622999, -116.687855",32.622999,-116.687855,Male,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.85,5940.85,Yes,1,82,5530,ROLE
5054-IEXZT,1,United States,California,Jacumba,91934,"32.649787, -116.2237",32.649787,-116.2237,Male,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,Yes,1,90,5284,ROLE
5834-ASPWA,1,United States,California,Jamul,91935,"32.695681, -116.798386",32.695681,-116.798386,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.45,75.45,Yes,1,74,5518,EMPATHY
3948-XHGNA,1,United States,California,Bonsall,92003,"33.290907, -117.202895",33.290907,-117.202895,Male,No,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.55,1210.4,Yes,1,80,5005,SUPPORTATTITUDE
0565-IYCGT,1,United States,California,Cardiff By The Sea,92007,"33.015866, -117.272254",33.015866,-117.272254,Male,No,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),78.6,5356.45,Yes,1,93,6230,ROLE
5445-UTODQ,1,United States,California,Del Mar,92014,"32.948262, -117.256086",32.948262,-117.256086,Female,No,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.1,576.65,Yes,1,87,3238,UNCERTAINTY
1024-VRZHF,1,United States,California,Encinitas,92024,"33.054579, -117.25665",33.054579,-117.25665,Male,No,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,825.7,Yes,1,70,2044,ROLE
9497-QCMMS,1,United States,California,Escondido,92026,"33.21846, -117.116916",33.21846,-117.116916,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.55,93.55,Yes,1,81,5536,COMPETITION
0348-SDKOL,1,United States,California,La Jolla,92037,"32.853743, -117.25034",32.853743,-117.25034,Female,No,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,5885.4,Yes,1,96,4415,MOVEMENT
4373-MAVJG,1,United States,California,Oceanside,92056,"33.194742, -117.29032",33.194742,-117.29032,Female,No,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.9,1259,Yes,1,70,5148,MOVEMENT
8901-HJXTF,1,United States,California,Oceanside,92057,"33.254497, -117.285879",33.254497,-117.285879,Female,No,Yes,No,12,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.2,309.1,Yes,1,94,3747,MOVEMENT
5419-KLXBN,1,United States,California,Palomar Mountain,92060,"33.309852, -116.823091",33.309852,-116.823091,Female,No,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.15,2257.75,Yes,1,97,5853,NETWORKSPEED
3424-NMNBO,1,United States,California,Pauma Valley,92061,"33.313828, -116.940501",33.313828,-116.940501,Male,Yes,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.85,6287.25,Yes,1,91,4739,COMPETITION
4514-GFCFI,1,United States,California,Ramona,92065,"33.044541, -116.833922",33.044541,-116.833922,Female,Yes,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.75,1350.15,Yes,1,99,5136,SERVICE_LEVEL
9828-AOQLM,1,United States,California,San Marcos,92069,"33.162624, -117.170863",33.162624,-117.170863,Female,No,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.7,45.7,Yes,1,99,3187,DOWNLOADSPEEDS
8000-REIQB,1,United States,California,Santee,92071,"32.847336, -116.997605",32.847336,-116.997605,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.95,69.95,Yes,1,94,3208,DOWNLOADSPEEDS
7615-ESMYF,1,United States,California,Valley Center,92082,"33.25283, -116.986079",33.25283,-116.986079,Female,No,Yes,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,44.6,97.1,Yes,1,70,5482,DOWNLOADSPEEDS
3858-VOBET,1,United States,California,Vista,92083,"33.17494, -117.242761",33.17494,-117.242761,Male,No,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,1710.45,Yes,1,89,5897,COMPETITION
1447-PJGGA,1,United States,California,San Diego,92101,"32.72523, -117.171346",32.72523,-117.171346,Female,No,No,No,57,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,95.25,5464.65,Yes,1,93,5789,COMPETITION
8565-CLBZW,1,United States,California,San Diego,92102,"32.716007, -117.117462",32.716007,-117.117462,Male,No,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,89.85,2165.05,Yes,1,95,2050,SERVICEQUALITY
9139-WQQDY,1,United States,California,San Diego,92103,"32.747484, -117.166877",32.747484,-117.166877,Female,No,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,100.45,4941.8,Yes,1,90,4235,DOWNLOADSPEEDS
0224-HJAPT,1,United States,California,San Diego,92104,"32.741499, -117.127409",32.741499,-117.127409,Male,No,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.15,223.15,Yes,1,82,2857,SPEEDCOMPARISON
8086-OVPWV,1,United States,California,San Diego,92105,"32.741859, -117.090353",32.741859,-117.090353,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.2,181.1,Yes,1,99,2384,DOWNLOADSPEEDS
9430-FRQOC,1,United States,California,San Diego,92106,"32.71346, -117.236378",32.71346,-117.236378,Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,87.1,341.45,Yes,1,80,5587,COMPETITION
3074-GQWYX,1,United States,California,San Diego,92108,"32.774046, -117.142454",32.774046,-117.142454,Male,No,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.9,357.75,Yes,1,87,3520,SERVICE_LEVEL
6845-RGTYS,1,United States,California,San Diego,92110,"32.76501, -117.19938",32.76501,-117.19938,Female,No,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.75,4533.7,Yes,1,80,4622,SENTIMENT
8861-HGGKB,1,United States,California,San Diego,92115,"32.762506, -117.07245",32.762506,-117.07245,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.45,830.85,Yes,1,80,5699,SENTIMENT
7065-YUNRY,1,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,45.3,Yes,1,69,3049,SENTIMENT
7694-VLBWQ,1,United States,California,Coronado,92118,"32.68674, -117.186612",32.68674,-117.186612,Male,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,104.1,7040.85,Yes,1,74,4857,SENTIMENT
4795-KTRTH,1,United States,California,San Diego,92122,"32.85723, -117.209774",32.85723,-117.209774,Female,Yes,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.0,371.65,Yes,1,99,4287,SENTIMENT
6481-OGDOO,1,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917,Male,No,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.6,6056.15,Yes,1,73,4394,SENTIMENT
3753-TSEMP,1,United States,California,San Diego,92139,"32.677716, -117.047666",32.677716,-117.047666,Female,No,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.15,1390.6,Yes,1,79,2524,DISSATISFACTIONLEVEL
8305-VHZBZ,1,United States,California,San Diego,92154,"32.578103, -117.012975",32.578103,-117.012975,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,1,92,4325,SENTIMENT
9172-JITSM,1,United States,California,Palm Desert,92211,"33.762759, -116.324817",33.762759,-116.324817,Female,No,Yes,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.8,2361.8,Yes,1,75,2641,UNCERTAINTY
6298-QDFNH,1,United States,California,Banning,92220,"33.936298, -116.849577",33.936298,-116.849577,Male,No,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.35,1730.35,Yes,1,68,4718,SENTIMENT
9961-JBNMK,1,United States,California,Desert Center,92239,"33.889605, -115.257009",33.889605,-115.257009,Male,Yes,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.8,2030.3,Yes,1,87,4317,SENTIMENT
6173-ITPWD,1,United States,California,Heber,92249,"32.730583, -115.501083",32.730583,-115.501083,Male,No,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.35,4065,Yes,1,98,2516,SENTIMENT
9734-UYXQI,1,United States,California,Holtville,92250,"32.811001, -115.152865",32.811001,-115.152865,Female,No,No,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,106.55,Yes,1,97,5115,SENTIMENT
2189-UXTKY,1,United States,California,La Quinta,92253,"33.695532, -116.310571",33.695532,-116.310571,Female,No,Yes,No,22,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.2,1742.75,Yes,1,91,3410,SENTIMENT
4958-GZWIY,1,United States,California,North Palm Springs,92258,"33.906496, -116.569499",33.906496,-116.569499,Male,No,Yes,No,7,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.7,340.25,Yes,1,98,2984,UNCERTAINTY
6356-ELRKD,1,United States,California,Rancho Mirage,92270,"33.763678, -116.429928",33.763678,-116.429928,Female,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,95.6,Yes,1,79,4091,UNCERTAINTY
8624-GIOUT,1,United States,California,Seeley,92273,"32.790282, -115.689559",32.790282,-115.689559,Female,No,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.75,2934.3,Yes,1,78,6006,UNCERTAINTY
6179-GJPSO,1,United States,California,Twentynine Palms,92277,"34.17211, -115.769773",34.17211,-115.769773,Female,Yes,No,No,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.15,4600.7,Yes,1,86,2833,SKILLLEVEL
3177-LASXD,1,United States,California,Westmorland,92281,"33.03679, -115.60503",33.03679,-115.60503,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.35,71.35,Yes,1,77,2619,SERVICEQUALITY
4897-QSUYC,1,United States,California,Amboy,92304,"34.559882, -115.637164",34.559882,-115.637164,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.15,20.15,Yes,1,86,4939,ROLE
1084-UQCHV,1,United States,California,Angelus Oaks,92305,"34.1678, -116.86433",34.1678,-116.86433,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,69.75,Yes,1,66,2901,ROLE
8290-YWKHZ,1,United States,California,Apple Valley,92307,"34.55082, -117.122396",34.55082,-117.122396,Female,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.2,2931,Yes,1,90,5247,PROFESSIONALISM
